timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,roll,pitch,yaw,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,att_cmd_roll,att_cmd_pitch,att_cmd_yaw,rate_cmd_roll,rate_cmd_pitch,rate_cmd_yaw,altitude,climb_rate,flight_state,flight_mode
238482,0.010,-0.057,0.930,-15.040,39.854,-12.677,0.6551,-0.0004,0.0140,0.7554,1.184,1.084,278.141,-16.672,19.663,2.287,0.004,-0.031,0.012,-90.000,60.000,2.287,-0.794,-0.532,0.504,5.06,0.20,2,0
238502,0.002,-0.052,1.032,-32.266,33.972,-14.581,0.6569,-0.0088,0.0131,0.7538,0.473,1.743,277.871,-18.959,19.663,2.287,0.004,-0.031,0.012,-90.000,60.000,2.287,-0.601,-0.345,0.594,5.05,0.11,2,0
238531,0.001,-0.049,1.132,-52.777,16.550,-16.155,0.6595,-0.0205,0.0065,0.7514,-0.989,2.254,277.430,-22.478,18.431,2.287,0.004,-0.031,0.012,-90.000,55.946,2.287,-0.207,-0.013,0.694,5.04,-0.63,2,0
238558,0.006,-0.045,1.155,-68.672,0.028,-16.633,0.6624,-0.0308,-0.0075,0.7485,-2.984,2.072,276.933,-23.578,18.343,2.287,0.004,-0.031,0.012,-90.000,55.957,2.287,0.109,0.252,0.774,5.02,-0.54,2,0
238583,0.016,-0.040,1.120,-73.528,-12.697,-13.267,0.6642,-0.0370,-0.0206,0.7464,-4.583,1.601,276.606,-25.205,18.255,2.287,0.004,-0.031,0.012,-90.000,57.060,2.287,0.301,0.413,0.570,5.02,-0.30,2,0
239250,-0.007,-0.136,1.230,2.544,-12.325,-7.694,0.6799,-0.1802,-0.0726,0.7071,-20.610,8.985,270.606,-16.320,13.109,2.111,0.004,-0.031,0.012,23.978,13.821,2.111,0.092,0.543,0.073,4.82,0.44,2,0
239571,0.020,-0.071,0.942,-26.317,2.180,-20.502,0.7436,-0.1810,-0.0608,0.6408,-20.532,8.135,260.029,-15.924,15.440,2.111,0.004,-0.031,0.012,24.483,25.552,2.111,0.328,0.466,0.029,5.00,1.02,2,0
239599,0.022,-0.071,0.904,-12.499,14.557,-17.727,0.7457,-0.1824,-0.0621,0.6378,-20.784,8.053,259.606,-15.968,15.440,2.111,0.004,-0.031,0.012,26.409,25.745,2.111,0.001,0.105,-0.224,5.04,1.34,2,0
239622,0.021,-0.059,0.930,3.734,35.351,-12.126,0.7489,-0.1846,-0.0580,0.6338,-20.717,8.462,258.935,-16.540,16.716,2.111,0.004,-0.031,0.012,23.347,27.268,2.111,-0.214,-0.133,-0.391,5.07,1.27,2,0
239638,0.019,-0.061,0.944,5.224,38.896,-10.484,0.7495,-0.1851,-0.0563,0.6331,-20.653,8.621,258.801,-17.023,16.716,2.111,0.004,-0.031,0.012,22.677,28.619,2.111,-0.261,-0.184,-0.427,5.08,1.27,2,0
239658,0.010,-0.068,1.005,16.708,48.092,-6.576,0.7517,-0.1868,-0.0485,0.6307,-20.281,9.372,258.316,-17.023,16.848,2.111,0.004,-0.031,0.012,18.434,26.712,2.111,-0.408,-0.347,-0.541,5.10,1.21,2,0
239682,0.002,-0.073,1.101,32.080,42.782,-2.926,0.7543,-0.1867,-0.0359,0.6283,-19.404,10.395,257.803,-17.683,18.959,2.287,0.004,-0.031,0.012,10.201,27.201,2.111,-0.554,-0.446,-0.654,5.10,-0.06,2,0
239718,-0.027,-0.079,1.234,14.878,26.369,-5.036,0.7580,-0.1831,-0.0204,0.6256,-18.019,11.429,257.250,-17.683,21.950,2.111,0.004,-0.031,0.012,2.274,36.973,2.111,-0.585,0.035,-0.344,5.11,0.00,2,0
239738,-0.036,-0.096,1.306,-2.838,17.589,-7.897,0.7592,-0.1829,-0.0172,0.6243,-17.786,11.671,257.029,-17.683,22.478,2.111,0.004,-0.031,0.012,0.584,37.777,2.111,-0.295,0.211,-0.105,5.12,0.51,2,0
239749,-0.041,-0.096,1.320,-6.301,16.130,-8.076,0.7594,-0.1830,-0.0169,0.6241,-17.783,11.699,256.985,-17.683,22.478,2.287,0.004,-0.031,0.012,0.553,37.586,2.287,-0.171,0.287,0.001,5.12,0.51,2,0
239780,-0.044,-0.102,1.375,-31.651,7.675,-11.392,0.7604,-0.1855,-0.0180,0.6222,-18.121,11.742,256.707,-18.255,21.994,2.287,0.004,-0.031,0.012,-0.989,35.768,2.287,0.024,0.406,0.167,5.13,0.48,2,0
240291,-0.058,-0.049,1.159,21.933,22.006,-39.918,0.8647,-0.1633,0.0261,0.4743,-15.244,11.541,235.941,-11.129,17.199,2.287,0.004,-0.031,0.012,23.019,18.477,2.287,0.017,-0.459,0.853,5.26,0.15,2,0
240559,-0.011,-0.057,0.869,4.043,52.522,-28.403,0.9048,-0.1139,0.0335,0.4090,-10.417,8.851,227.844,-5.191,19.135,2.287,0.004,-0.031,0.012,28.505,35.784,2.287,0.433,-0.360,0.733,5.40,0.67,2,0
240573,-0.018,-0.050,0.926,0.488,55.380,-28.007,0.9059,-0.1151,0.0379,0.4057,-10.382,9.332,227.400,-5.279,19.135,2.287,0.004,-0.031,0.012,27.748,35.049,2.287,0.498,-0.433,0.764,5.40,0.67,2,0
240590,-0.024,-0.051,0.986,-0.282,56.272,-28.250,0.9070,-0.1165,0.0424,0.4024,-10.362,10.085,226.735,-6.246,18.959,2.287,0.004,-0.031,0.012,22.293,31.550,2.287,0.573,-0.518,0.799,5.41,0.28,2,0
240613,-0.039,-0.053,1.120,2.231,51.128,-27.634,0.9091,-0.1192,0.0513,0.3959,-10.328,10.810,226.086,-8.710,18.959,2.287,0.004,-0.031,0.012,10.913,28.699,2.287,0.293,-0.598,0.836,5.41,0.27,2,0
240631,-0.049,-0.047,1.227,4.701,37.508,-25.859,0.9111,-0.1205,0.0582,0.3897,-10.241,11.534,225.280,-9.765,17.683,2.639,0.004,-0.031,0.012,5.355,24.296,2.639,0.015,-0.295,0.839,5.40,0.19,2,0
240659,-0.057,-0.047,1.309,6.703,21.571,-24.747,0.9129,-0.1199,0.0618,0.3852,-10.085,11.841,224.701,-10.777,17.067,2.639,0.004,-0.031,0.012,-0.858,18.760,2.639,-0.171,-0.058,0.757,5.40,-0.38,2,0
240678,-0.069,-0.048,1.392,21.980,0.549,-21.000,0.9157,-0.1160,0.0634,0.3796,-9.665,11.776,224.036,-11.349,16.935,2.639,0.004,-0.031,0.012,-8.586,17.856,2.639,-0.375,0.203,0.564,5.38,-0.40,2,0
240708,-0.071,-0.057,1.393,30.790,-13.468,-20.485,0.9189,-0.1064,0.0622,0.3746,-8.730,11.193,223.503,-12.449,16.848,2.639,0.004,-0.031,0.012,-19.417,19.384,2.639,-0.539,0.411,0.367,5.36,-0.86,2,0
240738,-0.071,-0.058,1.361,36.931,-17.971,-21.322,0.9211,-0.0992,0.0606,0.3716,-8.053,10.686,223.188,-13.109,16.804,2.639,0.004,-0.031,0.012,-27.000,21.133,2.639,-0.615,0.509,0.471,5.34,-0.82,2,0
240753,-0.063,-0.062,1.274,27.981,-13.632,-22.975,0.9239,-0.0899,0.0583,0.3674,-7.191,10.008,222.742,-13.636,16.276,2.639,0.004,-0.031,0.012,-34.040,21.304,2.639,-0.698,0.615,0.585,5.34,-0.71,2,0
240773,-0.053,-0.064,1.162,10.334,-2.989,-24.213,0.9262,-0.0845,0.0564,0.3632,-6.732,9.553,222.259,-14.164,16.144,2.639,0.004,-0.031,0.012,-37.435,22.493,2.639,-0.708,0.343,0.667,5.34,-0.04,2,0
240804,-0.038,-0.071,1.031,-15.636,16.904,-24.071,0.9285,-0.0847,0.0550,0.3573,-6.871,9.364,221.530,-14.736,16.012,2.639,0.004,-0.031,0.012,-43.483,23.508,2.639,-0.237,-0.028,0.759,5.34,-0.04,2,0
241093,-0.037,-0.133,0.936,-29.893,20.214,-19.343,0.9379,-0.1235,0.0630,0.3181,-11.270,11.352,216.346,-15.132,14.120,2.639,0.004,-0.031,0.012,-22.183,9.756,2.639,0.015,-0.062,0.594,5.33,0.51,2,0
241126,-0.033,-0.141,0.937,-40.801,37.869,-21.461,0.9383,-0.1344,0.0645,0.3122,-12.505,11.823,215.506,-14.076,12.361,2.639,0.004,-0.031,0.012,-15.924,6.141,2.639,0.287,-0.321,0.706,5.33,0.06,2,0
241141,-0.032,-0.137,0.959,-44.995,44.110,-21.981,0.9382,-0.1410,0.0665,0.3089,-13.217,12.236,215.024,-12.801,11.877,2.287,0.004,-0.031,0.012,-2.840,-0.675,2.639,0.394,-0.422,0.750,5.33,0.07,2,0
241167,-0.040,-0.139,1.029,-45.737,48.306,-21.885,0.9379,-0.1528,0.0709,0.3034,-14.478,13.038,214.190,-10.117,10.733,2.287,0.004,-0.031,0.012,16.566,-5.825,2.287,0.534,-0.556,0.808,5.34,0.11,2,0
241187,-0.044,-0.143,1.064,-40.881,46.208,-21.177,0.9377,-0.1578,0.0730,0.3009,-15.016,13.412,213.802,-9.282,10.733,2.287,0.004,-0.031,0.012,30.875,-9.138,2.287,0.587,-0.607,0.814,5.34,0.10,2,0
241219,-0.057,-0.146,1.169,-17.322,26.882,-18.189,0.9377,-0.1672,0.0779,0.2944,-16.029,14.153,212.858,-7.258,9.545,2.287,0.004,-0.031,0.012,47.376,-15.768,2.287,0.724,-0.388,0.526,5.34,-0.07,2,0
241243,-0.058,-0.145,1.229,-6.585,5.787,-19.839,0.9388,-0.1695,0.0783,0.2894,-16.347,14.185,212.216,-6.730,9.370,2.287,0.004,-0.031,0.012,52.404,-16.610,2.287,0.784,-0.089,0.610,5.33,-0.06,2,0
241267,-0.058,-0.149,1.273,11.048,-7.340,-20.528,0.9406,-0.1674,0.0761,0.2855,-16.234,13.817,211.786,-6.686,9.326,2.287,0.004,-0.031,0.012,52.404,-15.789,2.287,0.523,0.145,0.694,5.32,-0.14,2,0
241298,-0.043,-0.158,1.242,36.097,-20.887,-22.459,0.9440,-0.1584,0.0716,0.2804,-15.412,12.945,211.321,0.088,5.850,2.287,0.004,-0.031,0.012,85.460,-24.613,2.287,0.330,0.381,0.778,5.30,-0.77,2,0
241319,-0.032,-0.164,1.165,53.674,-24.016,-23.924,0.9473,-0.1476,0.0678,0.2762,-14.347,12.119,210.978,0.176,5.806,2.287,0.004,-0.031,0.012,81.356,-22.296,2.287,0.244,0.495,0.819,5.28,-0.74,2,0
241846,0.023,-0.029,1.235,33.570,30.080,-26.286,0.9879,0.0539,0.1039,0.1020,7.480,11.203,192.523,10.865,11.305,2.111,0.004,-0.031,0.012,18.544,0.357,2.111,0.619,-0.740,0.605,4.97,-0.63,2,0
242103,0.052,-0.022,0.380,-34.624,-9.686,-11.496,0.9937,0.0958,0.0297,0.0490,11.159,2.843,185.922,14.472,9.545,2.111,0.004,-0.031,0.012,19.692,16.043,2.111,0.304,-0.197,-0.049,4.89,0.68,2,0
242130,0.056,-0.024,0.350,-39.162,-0.768,-12.271,0.9945,0.0894,0.0279,0.0475,10.408,2.696,185.716,13.460,9.589,2.111,0.004,-0.031,0.012,16.444,24.018,2.111,0.420,-0.282,0.122,4.89,0.15,2,0
242150,0.049,-0.028,0.345,-41.579,11.101,-12.035,0.9957,0.0762,0.0274,0.0449,8.877,2.733,185.374,11.305,7.566,2.111,0.004,-0.031,0.012,14.572,18.938,2.111,0.563,-0.459,0.313,4.90,0.14,2,0
242172,0.044,-0.031,0.365,-37.458,11.624,-11.478,0.9960,0.0728,0.0276,0.0442,8.487,2.784,185.292,11.305,7.566,2.111,0.004,-0.031,0.012,15.154,16.733,2.111,0.597,-0.501,0.314,4.89,0.02,2,0
242191,0.048,-0.032,0.458,-13.256,3.894,-8.703,0.9968,0.0626,0.0279,0.0417,7.316,2.893,184.975,9.677,1.408,2.111,0.004,-0.031,0.012,12.374,-5.206,2.111,0.258,-0.646,0.124,4.86,-0.97,2,0
242210,0.041,-0.033,0.520,0.241,-4.468,-6.522,0.9970,0.0603,0.0268,0.0406,7.043,2.777,184.830,10.777,2.111,2.111,0.004,-0.031,0.012,20.604,-2.454,2.111,0.070,-0.578,-0.038,4.84,-1.00,2,0
242242,0.044,-0.036,0.687,30.164,-26.201,-5.164,0.9971,0.0626,0.0209,0.0386,7.267,2.107,184.571,11.481,3.519,2.111,0.004,-0.031,0.012,24.129,4.151,2.111,-0.241,-0.119,-0.276,4.81,-0.99,2,0
242271,0.048,-0.037,0.711,33.685,-43.307,-6.805,0.9969,0.0695,0.0104,0.0364,8.006,0.903,184.242,8.050,4.091,2.111,0.004,-0.031,0.012,11.350,10.165,2.111,-0.439,0.173,-0.091,4.76,-1.66,2,0
242290,0.053,-0.036,0.693,25.355,-46.151,-8.577,0.9968,0.0723,0.0028,0.0346,8.300,0.031,183.976,5.938,3.035,2.111,0.004,-0.031,0.012,-12.939,9.799,2.111,-0.533,0.311,0.090,4.73,-1.58,2,0
242327,0.056,-0.041,0.606,-2.165,-40.798,-13.373,0.9969,0.0717,-0.0133,0.0298,8.175,-1.762,183.302,9.457,-0.836,2.111,0.004,-0.031,0.012,7.020,2.939,2.111,-0.316,0.292,0.380,4.66,-1.86,2,0
242347,0.059,-0.043,0.575,-9.019,-32.729,-15.174,0.9970,0.0695,-0.0187,0.0276,7.917,-2.355,183.003,10.425,-0.836,2.111,0.004,-0.031,0.012,10.444,4.581,2.111,-0.119,0.099,0.473,4.64,-1.77,2,0
242666,0.087,-0.083,0.778,39.163,29.261,-10.530,0.9973,0.0573,-0.0424,0.0180,6.503,-4.968,181.789,7.258,27.449,2.111,0.004,-0.031,0.012,19.365,60.000,2.111,-0.348,0.110,0.177,4.12,-2.01,2,0
242693,0.086,-0.085,0.872,29.217,49.056,-17.673,0.9973,0.0636,-0.0318,0.0154,7.241,-3.752,181.535,4.091,33.827,2.111,0.004,-0.031,0.012,-7.969,60.000,2.111,-0.518,-0.180,0.392,4.04,-2.08,2,0
242708,0.081,-0.083,0.961,17.464,56.439,-23.891,0.9975,0.0652,-0.0235,0.0128,7.450,-2.780,181.292,2.111,34.619,2.111,0.004,-0.031,0.012,-29.050,60.000,2.111,-0.598,-0.316,0.493,3.97,-3.47,2,0
242726,0.065,-0.077,1.045,9.794,60.089,-25.459,0.9976,0.0654,-0.0173,0.0107,7.483,-2.060,181.093,2.111,34.619,2.287,0.004,-0.031,0.012,-29.310,60.000,2.111,-0.644,-0.394,0.551,3.94,-3.30,2,0
242747,0.041,-0.071,1.245,-11.048,58.067,-28.519,0.9980,0.0624,-0.0038,0.0054,7.156,-0.468,180.591,2.111,34.619,2.287,0.004,-0.031,0.012,-27.612,60.000,2.287,-0.312,-0.516,0.655,3.86,-3.14,2,0
242763,0.030,-0.058,1.373,-25.060,51.213,-28.166,0.9983,0.0583,0.0038,0.0019,6.681,0.426,180.247,2.111,34.619,2.287,0.004,-0.031,0.012,-25.845,60.000,2.287,-0.116,-0.301,0.706,3.80,-3.13,2,0
242788,0.017,-0.044,1.504,-45.598,38.081,-25.630,0.9987,0.0498,0.0114,-0.0022,5.706,1.315,179.809,2.111,34.619,2.287,0.004,-0.031,0.012,-21.749,60.000,2.287,0.088,-0.063,0.712,3.71,-4.26,2,0
242804,0.011,-0.033,1.610,-57.383,19.480,-22.728,0.9991,0.0376,0.0164,-0.0065,4.299,1.904,179.324,1.584,34.619,2.287,0.004,-0.031,0.012,-15.615,60.000,2.287,0.270,0.149,0.528,3.62,-4.05,2,0
242820,0.006,-0.030,1.639,-59.238,9.196,-19.771,0.9993,0.0303,0.0174,-0.0086,3.462,2.024,179.079,1.584,34.619,2.287,0.004,-0.031,0.012,-10.096,60.000,2.287,0.353,0.246,0.353,3.58,-3.79,2,0
242839,0.014,-0.026,1.622,-57.222,-4.417,-13.869,0.9997,0.0158,0.0166,-0.0118,1.793,1.919,178.678,2.199,34.619,2.287,0.004,-0.031,0.012,-3.294,60.000,2.287,0.492,0.408,0.062,3.51,-3.12,2,0
242853,0.018,-0.024,1.592,-54.382,-7.565,-10.805,0.9998,0.0091,0.0151,-0.0130,1.023,1.748,178.529,2.287,34.619,2.287,0.004,-0.031,0.012,3.611,60.000,2.287,0.541,0.465,-0.040,3.47,-3.12,2,0
243364,-0.015,-0.028,1.995,27.304,38.012,13.061,0.9915,0.0071,0.1220,-0.0442,0.193,14.032,174.922,0.088,27.625,2.639,0.004,-0.031,0.012,0.353,48.011,2.639,-0.610,-0.007,-0.727,2.16,-2.55,2,0
243637,0.084,-0.081,0.936,34.764,-10.355,-17.322,0.9931,-0.0455,0.0883,-0.0630,-5.913,9.763,172.233,8.050,9.326,2.287,0.004,-0.031,0.012,77.606,-1.850,2.287,0.018,0.329,0.581,2.09,0.77,2,0
243662,0.087,-0.076,0.908,39.044,-5.470,-16.127,0.9932,-0.0431,0.0868,-0.0644,-5.630,9.601,172.105,9.545,6.642,2.111,0.004,-0.031,0.012,83.769,-8.411,2.111,0.113,0.202,0.442,2.10,0.77,2,0
243683,0.099,-0.055,0.874,44.701,19.506,-11.077,0.9935,-0.0304,0.0847,-0.0696,-4.197,9.439,171.634,4.399,2.683,2.111,0.004,-0.031,0.012,60.177,-21.396,2.111,-0.058,-0.148,0.023,2.13,1.14,2,0
243701,0.095,-0.046,0.933,42.630,31.180,-8.447,0.9934,-0.0229,0.0867,-0.0721,-3.373,9.726,171.406,3.167,2.639,2.111,0.004,-0.031,0.012,41.377,-24.318,2.111,-0.230,-0.304,-0.164,2.16,1.08,2,0
243730,0.078,-0.037,1.084,33.019,37.780,-5.687,0.9929,-0.0131,0.0919,-0.0748,-2.316,10.404,171.168,1.760,1.935,2.111,0.004,-0.031,0.012,26.288,-27.031,2.111,-0.420,-0.475,-0.370,2.17,0.95,2,0
243750,0.066,-0.034,1.181,18.957,34.845,-5.091,0.9925,-0.0089,0.0956,-0.0761,-1.876,10.855,171.047,1.364,1.935,2.111,0.004,-0.031,0.012,18.002,-31.128,2.111,-0.377,-0.562,-0.441,2.17,0.20,2,0
243781,0.051,-0.033,1.286,1.458,21.456,-4.984,0.9920,-0.0066,0.0989,-0.0775,-1.661,11.259,170.899,0.528,-0.880,2.111,0.004,-0.031,0.012,12.260,-40.289,2.111,-0.080,-0.657,-0.366,2.18,0.19,2,0
243793,0.046,-0.038,1.335,-8.857,8.159,-5.796,0.9919,-0.0073,0.0994,-0.0784,-1.760,11.308,170.791,0.352,-1.408,2.111,0.004,-0.031,0.012,11.562,-44.416,2.111,0.117,-0.416,-0.204,2.19,0.23,2,0
243818,0.045,-0.040,1.370,-25.557,-11.708,-7.830,0.9920,-0.0116,0.0968,-0.0795,-2.239,10.970,170.620,4.223,4.047,2.111,0.004,-0.031,0.012,16.209,-34.416,2.111,0.293,-0.134,0.036,2.21,0.73,2,0
243837,0.045,-0.040,1.370,-25.557,-11.708,-7.830,0.9920,-0.0116,0.0968,-0.0795,-2.239,10.970,170.620,4.223,4.047,2.111,0.004,-0.031,0.012,16.209,-34.416,2.111,0.293,-0.134,0.036,2.21,0.73,2,0
243858,0.057,-0.040,1.311,-34.106,-32.994,-11.162,0.9927,-0.0223,0.0865,-0.0815,-3.398,9.679,170.324,17.287,12.229,2.111,0.004,-0.031,0.012,90.000,3.789,2.111,0.509,0.212,0.330,2.23,0.66,2,0
243878,0.066,-0.048,1.159,-20.300,-37.006,-12.815,0.9932,-0.0306,0.0748,-0.0839,-4.244,8.247,170.041,16.496,14.692,2.111,0.004,-0.031,0.012,90.000,21.575,2.111,0.637,0.418,0.505,2.25,0.60,2,0
244352,0.055,-0.002,1.217,-27.091,-30.059,-13.987,0.9923,0.0309,0.0523,-0.1078,2.890,6.346,167.760,15.220,9.457,2.111,0.004,-0.031,0.012,66.563,19.341,2.111,0.339,0.279,0.518,2.54,-0.12,2,0
244370,0.065,0.001,0.879,39.511,8.473,1.380,0.9922,0.0278,0.0170,-0.1199,2.926,2.313,166.280,16.979,4.047,2.111,0.004,-0.031,0.012,79.148,5.996,2.111,0.343,-0.539,-0.632,2.76,1.23,2,0
244388,0.063,0.002,0.904,44.536,3.354,2.037,0.9922,0.0323,0.0159,-0.1197,3.459,2.247,166.307,19.487,3.035,2.111,0.004,-0.031,0.012,77.135,6.093,2.111,0.233,-0.601,-0.647,2.78,1.01,2,0
244597,0.108,0.003,0.405,56.404,7.083,-12.792,0.9849,0.0960,-0.0514,-0.1349,11.739,-4.320,163.961,33.299,-1.056,2.111,0.004,-0.031,0.012,90.000,17.183,2.111,0.597,-0.014,0.634,3.13,1.79,2,0
244613,0.103,0.014,0.460,58.295,28.328,-11.545,0.9832,0.1100,-0.0497,-0.1366,13.319,-3.880,163.729,33.299,0.792,2.111,0.004,-0.031,0.012,90.000,16.417,2.111,0.702,-0.272,0.540,3.18,1.71,2,0
244629,0.098,0.021,0.527,56.277,35.352,-10.429,0.9825,0.1171,-0.0469,-0.1371,14.092,-3.438,163.688,32.023,0.880,2.111,0.004,-0.031,0.012,90.000,15.367,2.111,0.746,-0.380,0.446,3.19,1.48,2,0
244663,0.089,0.037,0.662,52.229,38.624,-8.246,0.9815,0.1272,-0.0412,-0.1374,15.144,-2.628,163.714,30.660,-1.320,2.111,0.004,-0.031,0.012,88.511,8.862,2.111,0.801,-0.514,0.187,3.19,0.12,2,0
244688,0.072,0.055,0.851,48.174,28.528,-4.978,0.9802,0.1384,-0.0344,-0.1373,16.315,-1.684,163.809,29.032,-1.408,2.111,0.004,-0.031,0.012,75.929,1.520,2.111,0.788,-0.611,-0.115,3.19,0.11,2,0
244708,0.069,0.062,0.904,49.559,22.430,-3.781,0.9798,0.1420,-0.0329,-0.1372,16.695,-1.458,163.842,29.032,-1.408,2.111,0.004,-0.031,0.012,70.577,0.786,2.111,0.707,-0.456,-0.200,3.19,0.11,2,0
244727,0.065,0.077,1.033,54.742,-4.364,1.092,0.9780,0.1544,-0.0326,-0.1366,18.115,-1.240,163.901,22.698,-1.408,2.111,0.004,-0.031,0.012,26.081,-0.630,2.111,0.210,-0.033,-0.433,3.20,0.10,2,0
244747,0.064,0.083,1.069,56.986,-18.326,3.836,0.9766,0.1624,-0.0365,-0.1360,19.108,-1.554,163.878,18.211,-1.408,2.111,0.004,-0.031,0.012,-3.978,0.239,2.111,-0.011,0.156,-0.536,3.20,0.10,2,0
244778,0.065,0.088,1.054,53.835,-27.516,5.352,0.9750,0.1710,-0.0431,-0.1354,20.203,-2.166,163.807,15.748,-1.408,2.111,0.004,-0.031,0.012,-20.201,1.860,2.111,-0.239,0.351,-0.643,3.20,0.11,2,0
244798,0.064,0.087,1.000,48.045,-29.451,5.621,0.9737,0.1770,-0.0493,-0.1349,21.006,-2.767,163.714,14.692,-0.704,2.111,0.004,-0.031,0.012,-27.636,3.893,2.111,-0.379,0.470,-0.688,3.21,0.21,2,0
244822,0.063,0.084,0.945,43.070,-26.699,5.936,0.9727,0.1811,-0.0540,-0.1345,21.555,-3.230,163.644,13.460,4.091,2.111,0.004,-0.031,0.012,-41.303,19.459,2.111,-0.471,0.549,-0.674,3.21,0.20,2,0
244850,0.060,0.081,0.843,27.790,-12.386,5.607,0.9715,0.1866,-0.0602,-0.1334,22.296,-3.859,163.606,8.754,10.029,2.111,0.004,-0.031,0.012,-69.425,40.900,2.111,-0.610,0.667,-0.567,3.24,0.94,2,0
244870,0.063,0.077,0.790,14.276,3.960,4.059,0.9712,0.1883,-0.0615,-0.1323,22.517,-3.994,163.693,2.463,15.748,2.111,0.004,-0.031,0.012,-90.000,60.000,2.111,-0.694,0.739,-0.335,3.26,0.89,2,0
244890,0.061,0.076,0.790,-3.240,22.218,2.021,0.9717,0.1875,-0.0587,-0.1310,22.369,-3.724,163.907,1.012,17.067,2.111,0.004,-0.031,0.012,-90.000,60.000,2.111,-0.760,0.498,-0.076,3.28,0.86,2,0
245170,-0.034,0.014,1.521,27.162,29.932,19.217,0.9928,0.0787,0.0281,-0.0861,8.734,3.974,170.389,-26.921,10.777,2.287,0.004,-0.031,0.012,-90.000,23.004,2.287,-0.407,-0.025,-0.436,3.19,0.94,2,0
245206,-0.029,0.007,1.490,28.611,45.414,12.980,0.9924,0.0847,0.0369,-0.0810,9.370,4.991,171.073,-35.587,11.437,2.639,0.004,-0.031,0.012,-90.000,21.918,2.639,-0.571,-0.294,-0.040,3.22,0.90,2,0
245222,-0.032,0.008,1.523,10.355,49.324,5.343,0.9918,0.0885,0.0487,-0.0777,9.727,6.332,171.583,-35.587,11.569,2.815,0.004,-0.031,0.012,-90.000,17.878,2.815,-0.689,-0.489,0.248,3.23,0.30,2,0
245238,-0.034,0.011,1.541,3.148,48.556,3.197,0.9917,0.0885,0.0524,-0.0770,9.704,6.753,171.695,-35.587,10.953,2.815,0.004,-0.031,0.012,-90.000,16.755,2.815,-0.681,-0.538,0.320,3.23,0.30,2,0
245253,-0.043,0.015,1.600,-18.822,40.215,0.459,0.9916,0.0856,0.0600,-0.0758,9.329,7.589,171.873,-35.587,10.425,2.815,0.004,-0.031,0.012,-90.000,12.055,2.815,-0.363,-0.596,0.455,3.24,0.29,2,0
245278,-0.055,0.021,1.663,-39.293,27.085,-0.830,0.9919,0.0779,0.0662,-0.0749,8.399,8.223,171.964,-35.587,10.425,2.815,0.004,-0.031,0.012,-90.000,7.304,2.815,-0.069,-0.268,0.573,3.22,-0.94,2,0
245307,-0.065,0.025,1.716,-58.483,2.707,-1.643,0.9929,0.0628,0.0691,-0.0741,6.645,8.423,171.948,-35.587,10.249,2.815,0.004,-0.031,0.012,-90.000,6.047,2.815,0.210,0.064,0.670,3.19,-0.89,2,0
245330,-0.069,0.027,1.715,-68.514,-16.193,-1.278,0.9939,0.0476,0.0668,-0.0736,4.913,8.032,171.876,-35.587,10.293,2.815,0.004,-0.031,0.012,-90.000,7.080,2.815,0.380,0.265,0.610,3.17,-0.85,2,0
245342,-0.071,0.027,1.712,-68.777,-17.361,-0.992,0.9940,0.0463,0.0664,-0.0735,4.761,7.979,171.869,-35.587,10.777,2.815,0.004,-0.031,0.012,-90.000,7.080,2.815,0.393,0.280,0.600,3.17,-0.85,2,0
245366,-0.070,0.033,1.625,-66.021,-28.338,2.393,0.9953,0.0251,0.0582,-0.0725,2.393,6.867,171.815,-35.587,10.953,2.639,0.004,-0.031,0.012,-90.000,12.422,2.639,0.304,0.489,0.224,3.19,0.75,2,0
245390,-0.066,0.028,1.506,-53.102,-23.862,6.589,0.9961,0.0107,0.0506,-0.0707,0.819,5.877,171.919,-35.587,10.865,2.639,0.004,-0.031,0.012,-90.000,16.383,2.639,0.024,0.599,-0.040,3.21,0.71,2,0
245898,-0.061,-0.044,0.990,-69.243,27.935,5.385,0.9893,-0.1204,0.0788,-0.0225,-14.154,8.654,176.319,-21.642,3.475,1.760,0.004,-0.031,0.012,-42.194,-17.900,1.760,0.115,-0.775,-0.070,4.13,2.23,2,0
246166,-0.066,-0.079,0.621,-12.105,11.020,-12.840,0.9831,-0.1789,0.0329,-0.0192,-20.712,3.315,177.160,-14.560,1.364,2.111,0.004,-0.031,0.012,33.771,-9.076,2.111,0.194,-0.273,0.865,4.90,2.74,2,0
246189,-0.067,-0.076,0.644,-14.421,19.724,-11.641,0.9829,-0.1794,0.0356,-0.0216,-20.788,3.572,176.832,-14.516,1.364,2.111,0.004,-0.031,0.012,34.751,-7.177,2.111,0.328,-0.394,0.781,4.95,2.58,2,0
246203,-0.075,-0.077,0.680,-12.516,23.373,-10.359,0.9826,-0.1798,0.0390,-0.0237,-20.857,3.905,176.517,-15.924,1.364,2.111,0.004,-0.031,0.012,35.276,-8.452,2.111,0.451,-0.505,0.641,4.99,2.27,2,0
